"max_ma","min_ma","stage_name","avg_ma"
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
293.52,290.1,"Sakmarian",291.81
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
237,227,"Carnian",232
237,227,"Carnian",232
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
227,216.7,"Norian",221.85
208.5,201.4,"Rhaetian",204.95
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
201.4,199.5,"Hettangian",200.45
208.5,201.4,"Rhaetian",204.95
83.6,72.1,"Campanian",77.85
192.9,184.2,"Pliensbachian",188.55
184.2,174.7,"Toarcian",179.45
184.2,174.7,"Toarcian",179.45
83.6,72.1,"Campanian",77.85
72.1,66,"Maastrichtian",69.05
83.6,66,"Campanian",74.8
251.902,201.4,"Norian",226.651
100.5,93.9,"Cenomanian",97.2
56,47.8,"Ypresian",51.9
56,33.9,"Lutetian",44.95
273.01,266.9,"Roadian",269.955
273.01,266.9,"Roadian",269.955
273.01,266.9,"Roadian",269.955
165.3,161.5,"Callovian",163.4
199.5,192.9,"Sinemurian",196.2
237,208.5,"Norian",222.75
121.4,113,"Aptian",117.2
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
192.9,184.2,"Pliensbachian",188.55
184.2,174.7,"Toarcian",179.45
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
184.2,174.7,"Toarcian",179.45
237,227,"Carnian",232
237,227,"Carnian",232
237,227,"Carnian",232
161.5,145,"Kimmeridgian",153.25
237,227,"Carnian",232
145,125.77,"Valanginian",135.385
201.4,199.5,"Hettangian",200.45
154.8,149.2,"Kimmeridgian",152
154.8,149.2,"Kimmeridgian",152
121.4,113,"Aptian",117.2
121.4,113,"Aptian",117.2
199.5,192.9,"Sinemurian",196.2
145,125.77,"Valanginian",135.385
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
37.71,33.9,"Priabonian",35.805
149.2,125.77,"Valanginian",137.485
161.5,145,"Kimmeridgian",153.25
227,208.5,"Norian",217.75
227,208.5,"Norian",217.75
227,208.5,"Norian",217.75
227,208.5,"Norian",217.75
227,208.5,"Norian",217.75
37.71,33.9,"Priabonian",35.805
2.58,0.774,"Pleistocene",1.677
3.6,2.58,"Pliocene",3.09
33.9,27.82,"Rupelian",30.86
1.8,0.774,"Pleistocene",1.287
2.58,0.774,"Pleistocene",1.677
5.333,0.0117,"Pliocene",2.67235
0.0117,0,"Holocene",0.00585
0.0117,0,"Holocene",0.00585
0.0117,0,"Holocene",0.00585
0.0117,0,"Holocene",0.00585
2.58,0.774,"Pleistocene",1.677
20.44,15.98,"Lower Miocene",18.21
247.2,242,"Anisian",244.6
20.44,15.98,"Lower Miocene",18.21
247.2,242,"Anisian",244.6
247.2,237,"Anisian",242.1
247.2,237,"Anisian",242.1
247.2,242,"Anisian",244.6
20.44,15.98,"Lower Miocene",18.21
192.9,184.2,"Pliensbachian",188.55
192.9,174.7,"Toarcian",183.8
192.9,182.9,"Pliensbachian",187.9
20.44,15.98,"Lower Miocene",18.21
56,47.8,"Ypresian",51.9
247.2,242,"Anisian",244.6
247.2,242,"Anisian",244.6
20.44,15.98,"Lower Miocene",18.21
56,33.9,"Lutetian",44.95
41.2,37.71,"Bartonian",39.455
323.2,318.4,"Bashkirian",320.8
41.2,37.71,"Bartonian",39.455
20.44,15.98,"Lower Miocene",18.21
41.2,37.71,"Bartonian",39.455
323.2,318.4,"Bashkirian",320.8
318.4,312.7,"Bashkirian",315.55
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
2.58,0.774,"Pleistocene",1.677
0.0117,0,"Holocene",0.00585
47.8,37.71,"Lutetian",42.755
47.8,37.71,"Lutetian",42.755
23.03,15.98,"Lower Miocene",19.505
0.129,0.0117,"Pleistocene",0.07035
47.8,37.71,"Lutetian",42.755
23.03,11.63,"Lower Miocene",17.33
23.03,11.63,"Lower Miocene",17.33
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
33.9,27.82,"Rupelian",30.86
89.8,86.3,"Coniacian",88.05
89.8,86.3,"Coniacian",88.05
33.9,27.82,"Rupelian",30.86
247.2,242,"Anisian",244.6
11.63,5.333,"Upper Miocene",8.4815
251.902,251.4,"Induan",251.651
247.2,242,"Anisian",244.6
227,208.5,"Norian",217.75
242,237,"Ladinian",239.5
242,237,"Ladinian",239.5
242,237,"Ladinian",239.5
242,237,"Ladinian",239.5
242,237,"Ladinian",239.5
242,237,"Ladinian",239.5
242,237,"Ladinian",239.5
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
245.5,243.8,"Anisian",244.65
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
13.82,11.63,"Middle Miocene",12.725
13.82,11.63,"Middle Miocene",12.725
15.98,13.82,"Middle Miocene",14.9
15.98,13.82,"Middle Miocene",14.9
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,13.82,"Middle Miocene",14.9
15.98,13.82,"Middle Miocene",14.9
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
5.333,3.6,"Pliocene",4.4665
170.9,168.2,"Bajocian",169.55
168.2,165.3,"Bathonian",166.75
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
27.82,23.03,"Chattian",25.425
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
37.71,33.9,"Priabonian",35.805
23.03,15.98,"Lower Miocene",19.505
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
161.5,154.8,"Oxfordian",158.15
23.03,15.98,"Lower Miocene",19.505
313.8,307,"Moscovian",310.4
15.98,13.82,"Middle Miocene",14.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
145,139.8,"Berriasian",142.4
72.1,66,"Maastrichtian",69.05
72.1,66,"Maastrichtian",69.05
132.6,125.77,"Hauterivian",129.185
237,227,"Carnian",232
237,227,"Carnian",232
237,227,"Carnian",232
237,227,"Carnian",232
237,227,"Carnian",232
237,227,"Carnian",232
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
33.9,23.03,"Rupelian",28.465
27.82,15.98,"Lower Miocene",21.9
27.82,15.98,"Lower Miocene",21.9
11.63,7.246,"Upper Miocene",9.438
170.9,168.2,"Bajocian",169.55
170.9,168.2,"Bajocian",169.55
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
15.98,11.63,"Middle Miocene",13.805
154.8,149.2,"Kimmeridgian",152
213.2,208.5,"Norian",210.85
213.2,208.5,"Norian",210.85
213.2,208.5,"Norian",210.85
213.2,208.5,"Norian",210.85
213.2,208.5,"Norian",210.85
208.5,201.4,"Rhaetian",204.95
37.71,33.9,"Priabonian",35.805
303.7,298.9,"Gzhelian",301.3
20.44,15.98,"Lower Miocene",18.21
33.9,23.03,"Rupelian",28.465
33.9,23.03,"Rupelian",28.465
33.9,23.03,"Rupelian",28.465
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
11.63,5.333,"Upper Miocene",8.4815
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
259.51,254.14,"Wuchiapingian",256.825
259.51,254.14,"Wuchiapingian",256.825
259.51,254.14,"Wuchiapingian",256.825
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
66,56,"Selandian-Thanetian",61
66,56,"Selandian-Thanetian",61
66,56,"Selandian-Thanetian",61
41.2,33.9,"Priabonian",37.55
41.2,33.9,"Priabonian",37.55
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
5.333,3.6,"Pliocene",4.4665
5.333,3.6,"Pliocene",4.4665
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
47.8,37.71,"Lutetian",42.755
47.8,37.71,"Lutetian",42.755
47.8,37.71,"Lutetian",42.755
47.8,37.71,"Lutetian",42.755
47.8,37.71,"Lutetian",42.755
56,33.9,"Lutetian",44.95
56,33.9,"Lutetian",44.95
56,33.9,"Lutetian",44.95
33.9,20.44,"Chattian",27.17
5.333,2.58,"Pliocene",3.9565
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
33.9,23.03,"Rupelian",28.465
33.9,23.03,"Rupelian",28.465
33.9,23.03,"Rupelian",28.465
66,56,"Selandian-Thanetian",61
66,56,"Selandian-Thanetian",61
47.8,33.9,"Bartonian",40.85
15.98,11.63,"Middle Miocene",13.805
41.2,33.9,"Priabonian",37.55
41.2,33.9,"Priabonian",37.55
41.2,33.9,"Priabonian",37.55
23.03,15.98,"Lower Miocene",19.505
20.44,15.98,"Lower Miocene",18.21
303.7,298.9,"Gzhelian",301.3
121.4,119.5,"Aptian",120.45
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
23.03,20.44,"Lower Miocene",21.735
23.03,20.44,"Lower Miocene",21.735
23.03,20.44,"Lower Miocene",21.735
23.03,20.44,"Lower Miocene",21.735
23.03,20.44,"Lower Miocene",21.735
20.44,15.98,"Lower Miocene",18.21
61.6,59.2,"Selandian-Thanetian",60.4
61.6,59.2,"Selandian-Thanetian",60.4
180.4,170.9,"Toarcian",175.65
184.2,180.4,"Toarcian",182.3
184.2,180.4,"Toarcian",182.3
184.2,180.4,"Toarcian",182.3
184.2,180.4,"Toarcian",182.3
13.82,12.8,"Middle Miocene",13.31
13.82,12.8,"Middle Miocene",13.31
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
174.7,170.9,"Aalenian",172.8
266.9,264.28,"Wordian",265.59
11.63,5.333,"Upper Miocene",8.4815
11.63,5.333,"Upper Miocene",8.4815
11.63,5.333,"Upper Miocene",8.4815
266.9,264.28,"Wordian",265.59
66,56,"Selandian-Thanetian",61
41.2,37.71,"Bartonian",39.455
41.2,37.71,"Bartonian",39.455
41.2,37.71,"Bartonian",39.455
41.2,37.71,"Bartonian",39.455
41.2,37.71,"Bartonian",39.455
41.2,37.71,"Bartonian",39.455
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
47.8,41.2,"Lutetian",44.5
47.8,41.2,"Lutetian",44.5
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
83.6,72.1,"Campanian",77.85
37.71,33.9,"Priabonian",35.805
41.2,37.71,"Bartonian",39.455
59.2,56,"Selandian-Thanetian",57.6
59.2,56,"Selandian-Thanetian",57.6
59.2,56,"Selandian-Thanetian",57.6
59.2,56,"Selandian-Thanetian",57.6
59.2,56,"Selandian-Thanetian",57.6
56,47.8,"Ypresian",51.9
59.2,56,"Selandian-Thanetian",57.6
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
41.2,37.71,"Bartonian",39.455
41.2,37.71,"Bartonian",39.455
41.2,37.71,"Bartonian",39.455
100.5,93.9,"Cenomanian",97.2
93.9,89.8,"Turonian",91.85
93.9,89.8,"Turonian",91.85
100.5,93.9,"Cenomanian",97.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
100.5,93.9,"Cenomanian",97.2
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
100.5,93.9,"Cenomanian",97.2
11.63,7.246,"Upper Miocene",9.438
11.63,7.246,"Upper Miocene",9.438
199.5,192.9,"Sinemurian",196.2
192.9,184.2,"Pliensbachian",188.55
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
199.5,192.9,"Sinemurian",196.2
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
27.82,23.03,"Chattian",25.425
192.9,184.2,"Pliensbachian",188.55
192.9,184.2,"Pliensbachian",188.55
2.58,0,"Pleistocene",1.29
5.333,2.58,"Pliocene",3.9565
5.333,2.58,"Pliocene",3.9565
5.333,2.58,"Pliocene",3.9565
2.58,0.0117,"Pleistocene",1.29585
33.9,27.82,"Rupelian",30.86
5.333,3.6,"Pliocene",4.4665
11.63,7.246,"Upper Miocene",9.438
125.77,121.4,"Barremian",123.585
121.4,113,"Aptian",117.2
149.2,145,"Tithonian",147.1
125.77,121.4,"Barremian",123.585
100.5,93.9,"Cenomanian",97.2
165.3,161.5,"Callovian",163.4
0.0117,0,"Holocene",0.00585
0.0117,0,"Holocene",0.00585
0.0117,0,"Holocene",0.00585
11.63,7.246,"Upper Miocene",9.438
237,233.4,"Carnian",235.2
237,233.4,"Carnian",235.2
336.3,330.9,"Visean",333.6
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
149.2,146.3,"Tithonian",147.75
149.2,145,"Tithonian",147.1
145,139.8,"Berriasian",142.4
149.2,145,"Tithonian",147.1
149.2,145,"Tithonian",147.1
149.2,146.3,"Tithonian",147.75
83.6,66,"Campanian",74.8
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
3.6,2.58,"Pliocene",3.09
23.03,15.98,"Lower Miocene",19.505
154.8,152.2,"Kimmeridgian",153.5
152.2,149.2,"Kimmeridgian",150.7
11.63,7.246,"Upper Miocene",9.438
11.63,5.333,"Upper Miocene",8.4815
11.63,5.333,"Upper Miocene",8.4815
11.63,5.333,"Upper Miocene",8.4815
106.2,100.5,"Albian",103.35
106.2,100.5,"Albian",103.35
3.6,2.58,"Pliocene",3.09
20.44,15.98,"Lower Miocene",18.21
2.58,0.0117,"Pleistocene",1.29585
2.58,0.774,"Pleistocene",1.677
168.2,149.2,"Oxfordian",158.7
3.6,2.58,"Pliocene",3.09
20.44,15.98,"Lower Miocene",18.21
20.44,15.98,"Lower Miocene",18.21
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
23.03,15.98,"Lower Miocene",19.505
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
157.9,154.8,"Oxfordian",156.35
157.9,154.8,"Oxfordian",156.35
157.9,154.8,"Oxfordian",156.35
157.9,154.8,"Oxfordian",156.35
47.8,41.2,"Lutetian",44.5
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
23.03,15.98,"Lower Miocene",19.505
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
2.58,0.0117,"Pleistocene",1.29585
2.58,0.0117,"Pleistocene",1.29585
5.333,3.6,"Pliocene",4.4665
5.333,3.6,"Pliocene",4.4665
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
33.9,27.82,"Rupelian",30.86
2.58,0.774,"Pleistocene",1.677
2.58,0.774,"Pleistocene",1.677
208.5,201.4,"Rhaetian",204.95
208.5,201.4,"Rhaetian",204.95
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
37.71,33.9,"Priabonian",35.805
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
27.82,20.44,"Chattian",24.13
56,33.9,"Lutetian",44.95
5.333,3.6,"Pliocene",4.4665
0.129,0.0117,"Pleistocene",0.07035
5.333,3.6,"Pliocene",4.4665
2.58,0.774,"Pleistocene",1.677
2.58,0.774,"Pleistocene",1.677
0.774,0.129,"Pleistocene",0.4515
0.774,0.129,"Pleistocene",0.4515
0.129,0.0117,"Pleistocene",0.07035
161.5,145,"Kimmeridgian",153.25
168.2,161.5,"Callovian",164.85
168.2,161.5,"Callovian",164.85
154.8,149.2,"Kimmeridgian",152
168.2,165.3,"Bathonian",166.75
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
237,233.4,"Carnian",235.2
237,227,"Carnian",232
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
106.2,100.5,"Albian",103.35
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
15.98,11.63,"Middle Miocene",13.805
83.6,72.1,"Campanian",77.85
208.5,201.4,"Rhaetian",204.95
2.58,0.0117,"Pleistocene",1.29585
165.3,161.5,"Callovian",163.4
3.6,2.58,"Pliocene",3.09
2.58,0.774,"Pleistocene",1.677
2.58,0.774,"Pleistocene",1.677
2.58,0.774,"Pleistocene",1.677
0.129,0.0117,"Pleistocene",0.07035
343.1,335.8,"Visean",339.45
343.1,335.8,"Visean",339.45
23.03,15.98,"Lower Miocene",19.505
15.98,11.63,"Middle Miocene",13.805
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
165.3,161.5,"Callovian",163.4
27.82,23.03,"Chattian",25.425
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
168.2,165.3,"Bathonian",166.75
168.2,165.3,"Bathonian",166.75
165.3,161.5,"Callovian",163.4
15.98,11.63,"Middle Miocene",13.805
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.0117,0,"Holocene",0.00585
0.0117,0,"Holocene",0.00585
161.5,154.8,"Oxfordian",158.15
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,47.8,"Ypresian",51.9
56,41.2,"Ypresian",48.6
56,41.2,"Ypresian",48.6
41.2,37.71,"Bartonian",39.455
41.2,37.71,"Bartonian",39.455
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
37.71,33.9,"Priabonian",35.805
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
0.129,0.0117,"Pleistocene",0.07035
